cod_municipio_tse;uf;nome_municipio;total_eleitores;f_16;f_17;f_18_20;f_21_24;f_25_34;f_35_44;f_45_59;f_60_69;f_70_79;f_sup_79;gen_feminino;gen_masculino;gen_nao_informado
75566;PR;PRADO FERREIRA;2946;34;58;189;251;583;580;756;323;148;24;1497;1449;0
75574;PR;FLORESTÓPOLIS;8549;114;142;582;712;1740;1644;2299;870;374;72;4293;4256;0
75582;PR;QUARTO CENTENÁRIO;3912;33;42;206;350;805;666;1062;392;233;123;1963;1943;6
75590;PR;FLÓRIDA;2399;27;30;137;173;486;417;652;256;154;67;1206;1192;1
75604;PR;RESERVA DO IGUAÇU;5893;110;136;456;634;1226;1149;1330;516;221;115;2814;3076;3
75612;PR;FORMOSA DO OESTE;6293;30;67;302;455;1091;979;1809;827;540;193;3215;3069;9
75620;PR;RIO BRANCO DO IVAÍ;3663;48;59;239;354;825;687;823;350;172;106;1793;1862;8
75639;PR;FOZ DO IGUAÇU;165730;943;2114;11276;15238;35335;34617;44412;16300;4749;746;90581;75149;0
75647;PR;SERRANÓPOLIS DO IGUAÇU;4328;25;52;218;343;817;733;1132;515;380;113;2185;2138;5
75655;PR;FRANCISCO BELTRÃO;61622;268;547;3366;5435;13475;11550;15732;6347;3065;1836;32161;29392;69
75663;PR;TAMARANA;8245;103;144;501;796;1684;1642;1984;860;419;112;4064;4181;0
75671;PR;GENERAL CARNEIRO;9853;78;141;634;948;2113;1950;2324;877;486;301;4864;4985;4
75698;PR;GOIOERÊ;22224;97;184;1174;1723;4444;3972;5867;2514;1494;754;11776;10418;30
75710;PR;GUAÍRA;23133;97;208;1270;1937;4815;4548;5885;2491;1408;474;12364;10751;18
75736;PR;GUAIRAÇÁ;5261;48;73;326;471;1124;975;1323;507;280;134;2660;2595;6
75744;PR;ROSÁRIO DO IVAÍ;5149;75;98;287;480;981;868;1217;584;375;184;2526;2617;6
75752;PR;GUAPIRAMA;3914;39;56;214;330;825;729;1001;414;201;105;1931;1977;6
75760;PR;NOVA TEBAS;5843;72;107;349;489;1021;1014;1514;723;409;145;2831;3008;4
75779;PR;GUAPOREMA;2009;22;42;118;171;411;352;496;187;123;87;987;1021;1
75787;PR;SULINA;2983;50;60;152;224;525;475;785;364;254;93;1463;1517;3
75795;PR;GUARACI;4370;45;56;269;389;855;792;1092;467;279;126;2210;2160;0
75809;PR;LUIZIANA;5497;66;87;365;470;1200;1047;1411;552;246;53;2742;2755;0
75817;PR;GUARANIAÇU;10868;81;162;665;949;1903;1889;2862;1371;775;211;5535;5333;0
