cod_municipio_tse;uf;nome_municipio;total_eleitores;f_16;f_17;f_18_20;f_21_24;f_25_34;f_35_44;f_45_59;f_60_69;f_70_79;f_sup_79;gen_feminino;gen_masculino;gen_nao_informado
8060;MA;PEDRO DO ROSÁRIO;16891;423;420;1370;1771;4492;3050;2943;1254;809;358;8283;8605;3
8079;MA;ITAPECURU MIRIM;45400;809;1022;3630;4454;11217;7905;8221;3770;2450;1920;23391;22002;7
8087;MA;PERITORÓ;13367;266;436;1140;1259;3240;2532;2776;1241;395;81;7103;6264;0
8095;MA;JOÃO LISBOA;20665;272;369;1507;1877;5023;3954;3801;1761;1179;922;10285;10352;28
8109;MA;PORTO RICO DO MARANHÃO;6584;121;109;389;620;1762;1298;1286;568;292;139;3202;3381;1
8117;MA;JOSELÂNDIA;12104;297;250;846;1227;2861;2154;2284;1050;710;423;5994;6105;5
8125;MA;PRESIDENTE MÉDICI;5276;108;147;466;557;1264;886;935;404;290;219;2577;2695;4
8133;MA;LAGO DA PEDRA;35766;749;884;2706;3440;8035;6342;6726;3046;2120;1711;18387;17366;13
8141;MA;PRESIDENTE SARNEY;14575;344;412;1220;1692;3833;2637;2400;1002;696;338;7241;7328;6
8150;MA;LAGO DO JUNCO;8331;202;188;649;820;1911;1480;1644;693;406;338;4155;4171;5
8168;MA;RAPOSA;17869;340;400;1440;1883;4915;3897;3359;1066;476;93;9528;8341;0
8176;MA;LAGO VERDE;12162;316;299;963;1135;2872;2128;2203;1059;632;555;6035;6126;1
8184;MA;RIBAMAR FIQUENE;6428;131;155;408;688;1538;1254;1244;529;304;177;3140;3281;7
8192;MA;LIMA CAMPOS;9897;200;203;676;844;2345;1708;2111;973;582;255;5079;4817;1
8206;MA;SANTA FILOMENA DO MARANHÃO;5845;173;163;499;631;1417;1105;1022;441;253;141;2721;3121;3
8214;MA;LORETO;8375;176;167;673;883;1953;1395;1603;707;449;368;4000;4369;6
8222;MA;SANTANA DO MARANHÃO;8216;233;217;765;886;2065;1436;1330;634;391;259;3974;4234;8
8230;MA;LUÍS DOMINGUES;5929;121;150;460;631;1492;1106;1064;429;287;189;2861;3067;1
8249;MA;SANTO AMARO DO MARANHÃO;9916;243;295;822;1086;2631;1851;1751;699;390;146;4718;5196;2
8257;MA;MAGALHÃES DE ALMEIDA;12908;315;292;949;1256;2882;2416;2314;1109;672;701;6275;6628;5
8265;MA;SÃO DOMINGOS DO AZEITÃO;5409;163;144;449;600;1238;965;1102;432;232;84;2641;2768;0
8273;MA;MATA ROMA;14319;364;373;1244;1471;3836;2494;2445;1104;586;402;7190;7125;4
8281;MA;SÃO FRANCISCO DO BREJÃO;7042;149;173;525;709;1761;1393;1232;581;340;178;3436;3604;2
8290;MA;MATINHA;15805;254;332;1204;1582;3927;3164;3455;1288;502;97;8311;7494;0
8303;MA;SÃO JOÃO DO CARÚ;10271;283;314;867;1121;2382;1872;1735;772;533;391;4829;5437;5
8311;MA;MATÕES;20912;480;601;1788;1917;4822;3770;4439;1986;904;204;10769;10143;0
8320;MA;SÃO JOÃO DO PARAÍSO;8551;175;201;650;841;1897;1534;1657;741;473;382;3934;4617;0
8338;MA;MIRADOR;15231;359;417;1242;1521;3358;2625;2884;1349;810;665;7445;7769;17
8346;MA;SÃO JOÃO DO SOTER;12404;293;367;979;1204;2892;2253;2452;1188;610;165;6219;6185;0
8354;MA;MIRINZAL;11448;221;247;753;1109;2680;2225;2192;917;569;535;5658;5779;11
8362;MA;SÃO JOSÉ DOS BASÍLIOS;6729;153;156;512;695;1572;1175;1241;594;388;243;3268;3456;5
8370;MA;MONÇÃO;17098;331;535;1573;1905;4229;3220;3295;1440;470;100;8956;8142;0
8389;MA;SÃO PEDRO DA ÁGUA BRANCA;9203;191;234;676;898;2124;1573;1634;778;584;508;4527;4659;17
8397;MA;MONTES ALTOS;7590;144;164;555;730;1630;1453;1505;690;407;311;3698;3887;5
8400;MA;SÃO PEDRO DOS CRENTES;3790;87;90;272;422;927;684;707;281;194;125;1701;2088;1
8419;MA;MORROS;14736;313;416;1274;1670;3629;2668;2417;1047;722;580;7151;7577;8
8427;MA;SÃO RAIMUNDO DO DOCA BEZERRA;5186;148;137;447;608;1251;953;870;403;217;152;2449;2735;2
8435;MA;NINA RODRIGUES;9236;243;270;868;1061;2307;1572;1569;711;401;233;4547;4688;1
8443;MA;SÃO ROBERTO;4489;117;108;340;506;1103;897;773;313;199;133;2154;2330;5
8451;MA;NOVA IORQUE;3585;79;91;267;344;795;638;688;414;205;64;1790;1795;0
8460;MA;SATUBINHA;5649;143;143;494;625;1427;987;1038;355;256;181;2757;2892;0
8478;MA;OLHO D'ÁGUA DAS CUNHÃS;15078;305;312;1051;1332;3275;2861;3003;1365;841;733;7771;7302;5
8486;MA;SENADOR ALEXANDRE COSTA;7747;205;178;688;887;1763;1294;1450;719;403;158;3898;3844;5
8494;MA;PAÇO DO LUMIAR;58698;392;845;4260;6182;15370;12786;12155;4711;1632;364;32156;26542;0
8508;MA;SENADOR LA ROCQUE;12270;212;248;897;1174;2828;2260;2215;1105;826;505;6165;6091;14
8516;MA;PALMEIRÂNDIA;16385;318;350;1159;1616;4355;3103;3083;1337;722;342;8435;7943;7
8524;MA;SERRANO DO MARANHÃO;8543;209;236;625;838;1993;1621;1649;780;426;166;4182;4358;3
8532;MA;PARAIBANO;15503;259;315;1091;1518;3380;2703;3144;1407;1020;666;7909;7586;8
8540;MA;SUCUPIRA DO RIACHÃO;4387;96;99;347;476;941;746;921;369;273;119;2105;2281;1
8559;MA;PARNARAMA;26665;628;625;1904;2519;6405;4821;5003;2434;1511;811;13137;13527;1
8567;MA;TRIZIDELA DO VALE;15171;280;323;1053;1336;3721;3023;3089;1271;749;326;8090;7079;2
8575;MA;PASSAGEM FRANCA;13486;309;315;1106;1370;3111;2392;2649;1205;702;327;6823;6654;9
8583;MA;TUFILÂNDIA;5615;155;211;536;555;1407;1082;963;445;219;42;2734;2881;0
8591;MA;PASTOS BONS;12392;241;293;1015;1282;2904;2238;2557;1137;520;205;6200;6192;0
8605;MA;TURILÂNDIA;14655;307;360;1138;1487;3880;2673;2452;1048;802;506;7438;7213;4
8613;MA;PEDREIRAS;29845;326;481;1834;2515;6376;5637;6117;2874;1993;1691;16022;13814;9
8621;MA;VILA NOVA DOS MARTÍRIOS;7733;188;206;664;784;1975;1450;1330;610;350;176;3704;4023;6
8630;MA;PENALVA;26247;439;561;2094;2757;6122;4542;4602;2230;1515;1379;13437;12803;7
8656;MA;PERI MIRIM;11564;199;213;721;993;2742;2156;2317;977;686;559;5796;5753;15
8672;MA;PINDARÉ-MIRIM;21537;524;652;1955;2172;5418;4124;3996;1789;727;180;11475;10062;0
8699;MA;PINHEIRO;56388;568;947;3680;5488;13988;10687;11244;4663;2980;2140;29704;26660;24
8710;MA;PIO XII;20056;436;499;1639;1969;4739;3631;3505;1700;1089;849;10284;9768;4
8737;MA;PIRAPEMAS;13436;296;354;1091;1284;3222;2178;2530;1143;687;651;6690;6733;13
8753;MA;POÇÃO DE PEDRAS;13082;285;309;885;993;2775;2557;2874;1387;700;317;6701;6381;0
8770;MA;PORTO FRANCO;18749;353;402;1428;1884;4666;3571;3609;1402;806;628;9360;9384;5
8796;MA;PRESIDENTE DUTRA;31683;381;560;2139;3082;7316;5876;6469;2755;1675;1430;16616;15044;23
8818;MA;PRESIDENTE JUSCELINO;9503;224;268;823;1016;2483;1544;1661;643;429;412;4602;4896;5
8834;MA;PRESIDENTE VARGAS;10031;255;306;917;1082;2545;1774;1731;758;426;236;4799;5232;0
8850;MA;PRIMEIRA CRUZ;10323;213;287;844;1048;2618;1965;1829;779;429;311;4955;5365;3
8877;MA;RIACHÃO;13526;235;348;1068;1201;2921;2589;2765;1399;714;286;6712;6814;0
8893;MA;SÃO JOSÉ DE RIBAMAR;92420;753;1521;7236;10302;24992;19939;18897;6082;2298;399;50206;42214;0
8915;MA;ROSÁRIO;31186;398;574;2183;3036;8022;5724;5957;2308;1556;1425;16235;14922;29
8931;MA;SAMBAÍBA;5223;144;145;445;574;1125;869;1074;442;256;149;2455;2765;3
8958;MA;SANTA HELENA;24558;488;546;1728;2394;6046;4513;4496;1994;1354;999;12766;11788;4
8974;MA;SANTA LUZIA;47392;883;1123;3764;4449;10915;8129;8492;4248;3003;2381;23674;23685;33
8990;MA;SANTA QUITÉRIA DO MARANHÃO;20800;545;575;1683;2198;5045;3694;3592;1755;1090;623;10474;10323;3
9016;MA;SANTA RITA;23862;455;475;1838;2465;6113;4354;4306;1765;1167;924;12129;11717;16
9032;MA;SANTO ANTÔNIO DOS LOPES;13267;321;328;965;1323;3070;2580;2492;1069;691;428;6594;6667;6
9059;MA;SÃO BENEDITO DO RIO PRETO;14104;371;432;1259;1607;3561;2440;2315;1097;652;369;7064;7035;5
9075;MA;SÃO BENTO;24343;436;604;1879;2185;5878;4629;5321;2092;1040;278;13100;11243;0
9091;MA;SÃO BERNARDO;20813;433;446;1604;2141;5144;3697;3721;1710;1058;858;10525;10283;5
9113;MA;SÃO DOMINGOS DO MARANHÃO;27397;533;610;2022;2645;6244;5108;5225;2370;1507;1133;13758;13613;26
9130;MA;SÃO FÉLIX DE BALSAS;3910;78;67;254;352;885;630;843;390;248;163;1822;2084;4
9156;MA;SÃO FRANCISCO DO MARANHÃO;9363;195;180;658;794;1933;1614;1808;985;657;538;4612;4743;8
9172;MA;SÃO JOÃO BATISTA;18644;369;399;1331;1721;4501;3695;3952;1708;769;199;9665;8979;0
9199;MA;SÃO JOÃO DOS PATOS;20126;312;383;1360;1872;4495;3624;4109;1789;1212;970;10493;9627;6
9210;MA;SÃO LUÍS;659779;2149;5545;42733;64657;169404;145768;150636;52857;21217;4803;361529;298250;0
9237;MA;SÃO MATEUS DO MARANHÃO;30467;522;651;2268;2949;7013;4992;5979;2761;1863;1469;15780;14681;6
9253;MA;SÃO RAIMUNDO DAS MANGABEIRAS;14592;313;338;1156;1524;3464;2324;2837;1184;776;673;7222;7365;5
9270;MA;SÃO VICENTE FERRER;15393;273;338;1056;1646;4007;2867;3182;1297;575;152;8053;7340;0
9296;MA;SÍTIO NOVO;13925;325;333;1021;1377;3210;2501;2762;1086;734;576;6507;7407;11
9318;MA;SUCUPIRA DO NORTE;8505;174;157;641;830;1920;1390;1733;739;503;418;4088;4413;4
9334;MA;TASSO FRAGOSO;6661;165;215;574;765;1661;1122;1174;506;276;203;3164;3497;0
9350;MA;TIMBIRAS;17831;465;517;1629;1879;4312;3062;3557;1546;664;197;9224;8607;0
9377;MA;TIMON;98897;986;2025;8118;9570;25528;21055;20673;7769;2673;496;53343;45554;0
9393;MA;TUNTUM;28235;516;570;1914;2660;6213;5061;5478;2649;1773;1398;13942;14272;21
9415;MA;TURIAÇU;27383;616;694;2272;2881;6899;4981;4677;2035;1251;1076;13277;14092;14
9431;MA;TUTÓIA;39696;634;985;3410;4568;9917;6867;7150;3048;1787;1327;20121;19564;11
