cod_municipio_tse;uf;nome_municipio;total_eleitores;f_16;f_17;f_18_20;f_21_24;f_25_34;f_35_44;f_45_59;f_60_69;f_70_79;f_sup_79;gen_feminino;gen_masculino;gen_nao_informado
93599;GO;FLORES DE GOIÁS;7195;125;176;445;544;1513;1341;1795;746;342;167;3305;3890;0
93602;GO;LAGOA SANTA;1475;18;21;109;125;301;282;402;142;62;13;745;730;0
93610;GO;FORMOSA;71871;299;756;4476;6656;16960;15708;16221;5718;3021;2055;37825;34025;21
93637;GO;FORMOSO;3848;52;59;229;293;638;712;1081;443;235;106;1916;1932;0
93670;GO;GOIANÁPOLIS;9977;79;146;614;893;2293;2145;2382;864;429;132;5007;4970;0
93696;GO;GOIANDIRA;4419;23;60;214;309;802;834;1088;582;356;151;2209;2210;0
93718;GO;GOIANÉSIA;46512;203;573;3107;4130;9928;9679;11376;4350;2236;930;24220;22292;0
93734;GO;GOIÂNIA;957161;1100;4356;48389;83708;225458;210220;234578;92075;42221;15047;521856;435305;0
93750;GO;GOIANIRA;32134;227;439;2146;3032;8366;7587;7015;2273;880;169;16773;15361;0
93777;GO;GOIÁS;17837;109;203;957;1180;3250;3365;5140;2134;1105;393;9265;8572;0
93793;GO;GOIATUBA;26969;154;297;1451;2135;5206;5375;6684;2903;1715;1048;13778;13183;8
93815;GO;GUAPÓ;12053;102;187;788;1064;2462;2592;2860;1301;573;124;6131;5922;0
93831;GO;GUARANI DE GOIÁS;4094;56;70;221;341;889;750;913;451;236;166;1878;2215;1
93874;GO;HEITORAÍ;4340;60;66;248;354;810;853;1151;449;249;100;2092;2244;4
93890;GO;HIDROLÂNDIA;15531;114;208;927;1321;3494;3308;3654;1545;783;177;7681;7850;0
93912;GO;HIDROLINA;4034;67;56;230;330;745;742;1022;438;279;124;1923;2111;0
93939;GO;IACIARA;8480;69;142;508;779;1940;1705;1780;766;441;350;4238;4242;0
93955;GO;INHUMAS;39208;179;344;2198;3364;8305;7868;10096;4075;2074;705;20724;18484;0
93971;GO;IPAMERI;18749;120;266;1072;1499;3665;3730;4854;2048;1068;426;9671;9078;0
93998;GO;IPORÁ;25059;94;198;1246;1855;4688;4639;6754;2904;1708;973;13047;12008;4
