cod_municipio_tse;uf;nome_municipio;total_eleitores;f_16;f_17;f_18_20;f_21_24;f_25_34;f_35_44;f_45_59;f_60_69;f_70_79;f_sup_79;gen_feminino;gen_masculino;gen_nao_informado
62359;SP;BOCAINA;8947;51;57;459;696;1915;1808;2145;965;491;360;4568;4374;5
62367;SP;NOVA CASTILHO;1374;16;31;75;107;280;259;346;130;96;34;662;712;0
62375;SP;BOFETE;8492;50;116;451;606;1598;1532;2065;1097;611;366;4094;4379;19
62383;SP;OUROESTE;8042;73;104;441;634;1809;1555;1941;835;455;195;4128;3909;5
62391;SP;BOITUVA;39847;95;320;2330;3386;9181;8343;9558;3919;1869;846;20276;19552;19
62405;SP;PAULISTÂNIA;1881;28;36;108;163;406;359;438;174;126;43;945;933;3
62413;SP;BOM JESUS DOS PERDÕES;15796;68;165;920;1309;3563;3189;3853;1521;782;426;8051;7728;17
62421;SP;RIBEIRÃO DOS ÍNDIOS;2097;12;25;111;134;386;347;540;246;199;97;1067;1029;1
62430;SP;BORÁ;1214;11;21;57;106;262;228;334;119;52;24;570;640;4
62448;SP;TRABIJU;1663;21;23;114;135;367;335;374;167;88;39;821;842;0
62456;SP;BORACÉIA;3768;18;34;167;314;857;742;889;413;222;112;1856;1912;0
62472;SP;BORBOREMA;11411;46;79;437;751;2272;2194;3001;1349;803;479;5716;5670;25
62499;SP;BOTUCATU;98134;192;477;4839;7629;20723;19563;23726;11037;5799;4149;51628;46487;19
62510;SP;BRAGANÇA PAULISTA;121942;261;735;6410;9940;25676;25290;29904;13235;6534;3956;63811;58052;79
62553;SP;BRAÚNA;4255;18;24;199;342;889;790;1030;476;343;144;2120;2133;2
62570;SP;BRODOWSKI;16015;52;95;725;1277;3225;2961;4159;1843;992;685;8405;7608;2
62596;SP;BROTAS;18234;58;126;930;1533;3758;3652;4450;2030;1094;603;9309;8918;7
62618;SP;BURI;15100;69;152;884;1355;3437;3029;3497;1450;769;457;7425;7666;9
62634;SP;BURITAMA;12893;85;148;579;981;2543;2410;3385;1506;838;418;6680;6213;0
62650;SP;BURITIZAL;3645;37;48;183;293;749;728;832;419;230;126;1846;1799;0
62677;SP;CABRÁLIA PAULISTA;4209;47;63;251;374;867;804;1003;420;227;153;2037;2169;3
62693;SP;CABREÚVA;33251;58;179;1971;3170;8007;7185;7802;2873;1324;682;16710;16541;0
62715;SP;CAÇAPAVA;69720;107;302;3536;5589;14938;14597;17476;7541;3793;1841;35680;33904;136
62731;SP;CACHOEIRA PAULISTA;24971;55;140;1235;1832;5311;5047;6183;2784;1425;959;12928;11959;84
