cod_municipio_tse;uf;nome_municipio;total_eleitores;f_16;f_17;f_18_20;f_21_24;f_25_34;f_35_44;f_45_59;f_60_69;f_70_79;f_sup_79;gen_feminino;gen_masculino;gen_nao_informado
34576;BA;CIPÓ;13562;185;267;959;1359;3343;2609;2702;1175;671;291;7314;6243;5
34592;BA;COARACI;17051;175;268;898;1493;3592;2966;3895;1875;1288;601;8846;8203;2
34614;BA;COCOS;14178;308;342;980;1354;2911;2570;3047;1438;870;357;6891;7287;0
34630;BA;CONCEIÇÃO DA FEIRA;15822;119;229;978;1459;3706;3541;3335;1353;784;317;8360;7460;2
34657;BA;CONCEIÇÃO DO ALMEIDA;15122;132;194;759;1184;3413;3050;3483;1327;868;711;7799;7323;0
34673;BA;CONCEIÇÃO DO COITÉ;49812;526;696;2845;4418;12049;10549;10473;4467;2798;990;25966;23837;9
34690;BA;CONCEIÇÃO DO JACUÍPE;23447;127;258;1302;2030;5539;5376;5288;2018;1148;361;12566;10879;2
34711;BA;CONDE;17485;231;329;1178;1890;4172;3416;3316;1434;882;636;8932;8551;2
34738;BA;CONDEÚBA;15501;273;283;970;1271;3212;2803;3287;1628;1138;636;7828;7669;4
34754;BA;CONTENDAS DO SINCORÁ;3796;84;67;247;358;834;676;793;402;240;95;1885;1909;2
34770;BA;CORAÇÃO DE MARIA;20949;124;268;1215;2016;4907;4487;4497;1931;1112;392;11005;9936;8
34797;BA;CORDEIROS;6959;134;150;456;672;1383;1214;1519;759;453;219;3544;3413;2
34819;BA;CORIBE;11656;185;230;747;1006;2442;2085;2765;1300;679;217;5741;5915;0
34835;BA;CORONEL JOÃO SÁ;14138;325;317;1038;1371;3193;2669;2840;1144;760;481;6900;7217;21
34851;BA;CORRENTINA;26689;400;491;1748;2417;5956;4823;5687;2388;1557;1221;13340;13335;14
34878;BA;COTEGIPE;11453;175;253;773;1082;2683;1872;2404;1120;588;503;5469;5978;6
34894;BA;CRAVOLÂNDIA;4477;74;87;293;425;1084;839;896;395;249;133;2267;2210;0
34916;BA;CRISÓPOLIS;17088;265;326;1124;1609;3815;3337;3238;1587;1030;755;8384;8701;3
34932;BA;CRISTÓPOLIS;12035;250;250;794;1147;2814;2142;2544;1050;683;359;5857;6167;11
34959;BA;CRUZ DAS ALMAS;43520;139;362;2272;4054;10512;9669;10329;3683;1824;674;23774;19719;27
34975;BA;CURAÇÁ;25186;412;507;1674;2314;5750;4863;4939;2089;1440;1196;12335;12844;7
34991;BA;DÁRIO MEIRA;7149;120;188;517;612;1432;1289;1583;754;431;222;3592;3557;0
35017;BA;DOM BASÍLIO;9982;168;181;511;870;2394;1873;2266;912;573;234;4797;5181;4
35033;BA;DOM MACEDO COSTA;3665;47;43;221;324;804;796;854;340;179;57;1933;1732;0
35050;BA;ELÍSIO MEDRADO;7768;78;94;356;656;1751;1552;1744;772;484;281;3854;3903;11
35076;BA;ENCRUZILHADA;13986;300;334;1034;1235;3047;2539;3107;1436;710;243;6964;7022;0
35092;BA;ENTRE RIOS;31728;281;537;2214;3266;7348;6522;6305;2483;1456;1315;16283;15432;13
35114;BA;ESPLANADA;24515;243;439;1845;2685;6118;4943;4838;1917;1092;392;12646;11863;6
35130;BA;EUCLIDES DA CUNHA;42040;317;493;2435;3971;9645;7950;8871;4235;2777;1344;21695;20324;21
35149;BA;FEIRA DA MATA;5083;92;97;294;409;1020;989;1087;523;330;241;2455;2626;2
35157;BA;FEIRA DE SANTANA;397590;724;1941;19252;35198;95405;89266;90856;33322;18639;12971;216677;180555;358
35173;BA;FIRMINO ALVES;4892;93;76;325;436;1198;866;974;480;279;165;2396;2490;6
35190;BA;FLORESTA AZUL;7660;81;130;397;670;1687;1240;1694;855;591;315;3843;3810;7
35211;BA;FORMOSA DO RIO PRETO;18302;286;370;1342;1856;4745;3485;3279;1446;838;654;8880;9397;25
35238;BA;GANDU;21168;180;287;1228;1921;5335;4288;4631;1849;990;459;11019;10143;6
35254;BA;GENTIO DO OURO;8895;162;167;635;823;1928;1470;1912;868;606;324;4255;4635;5
35270;BA;GLÓRIA;12933;115;198;759;1150;3233;2493;2648;1196;683;457;6637;6290;6
35297;BA;GONGOGI;4885;84;105;333;417;1029;872;1017;540;306;182;2454;2431;0
35319;BA;GOVERNADOR MANGABEIRA;14475;81;150;849;1384;3600;3064;3415;1343;472;117;7970;6505;0
35335;BA;GUANAMBI;60408;384;668;3166;5337;14166;12013;13997;5390;3178;2107;31850;28508;50
35351;BA;GUARATINGA;15905;256;270;944;1361;3594;2854;3326;1779;1024;494;7753;8133;19
