cod_municipio_tse;uf;nome_municipio;total_eleitores;f_16;f_17;f_18_20;f_21_24;f_25_34;f_35_44;f_45_59;f_60_69;f_70_79;f_sup_79;gen_feminino;gen_masculino;gen_nao_informado
21571;PB;RIACHO DOS CAVALOS;7508;138;142;459;668;1752;1430;1623;765;377;154;3746;3762;0
21598;PB;RIO TINTO;19061;177;299;1074;1697;4005;3740;4290;1864;1044;871;9782;9279;0
21610;PB;SALGADINHO;2810;54;76;230;269;679;581;522;228;134;37;1387;1423;0
21636;PB;SALGADO DE SÃO FÉLIX;11385;182;200;673;1004;2528;2009;2252;1146;817;572;5802;5582;1
21652;PB;SANTA CRUZ;5302;87;89;281;374;957;1000;1284;681;402;147;2650;2652;0
21679;PB;SANTA HELENA;5663;86;104;316;476;1180;1027;1195;645;421;213;2905;2758;0
21695;PB;SANTA LUZIA;10852;125;195;721;899;2266;2193;2516;1181;591;164;5666;5186;0
21717;PB;SANTANA DE MANGUEIRA;4783;75;97;357;437;1133;908;934;449;289;104;2366;2417;0
21733;PB;SANTANA DOS GARROTES;5943;94;115;412;481;1147;1032;1367;710;390;195;3121;2822;0
21750;PB;SANTA RITA;88677;639;1588;6176;8417;20637;19980;20295;7427;2942;575;47263;41414;0
21776;PB;SANTA TERESINHA;4764;78;132;334;380;971;1028;1059;459;246;77;2419;2345;0
21792;PB;SÃO BENTO;26218;495;454;1842;2428;6085;5552;5401;2123;1154;681;13578;12640;0
21814;PB;SÃO JOÃO DO CARIRI;3967;50;70;237;305;770;726;905;487;254;163;2066;1901;0
21830;PB;SÃO JOÃO DO TIGRE;3548;89;96;287;311;720;631;826;348;204;36;1761;1787;0
21857;PB;SÃO JOSÉ DA LAGOA TAPADA;6074;77;100;374;521;1303;1125;1327;724;382;141;3115;2959;0
21873;PB;SÃO JOSÉ DE CAIANA;4587;93;110;390;453;1035;879;869;484;216;58;2289;2298;0
21890;PB;SÃO JOSÉ DE ESPINHARAS;3811;56;74;227;294;806;703;900;436;265;50;1839;1972;0
21911;PB;SÃO JOSÉ DE PIRANHAS;15486;228;307;978;1376;3523;2826;3185;1549;1011;502;7863;7623;0
21938;PB;SÃO JOSÉ DO BONFIM;3320;53;53;249;268;735;701;708;312;170;71;1668;1652;0
21954;PB;SÃO JOSÉ DO SABUGI;3622;66;57;259;316;780;715;804;364;212;49;1771;1851;0
21970;PB;SÃO JOSÉ DOS CORDEIROS;2983;36;52;184;205;626;555;681;368;204;72;1510;1473;0
21997;PB;SÃO MAMEDE;6258;88;110;343;385;1214;1212;1479;836;446;145;3219;3039;0
22012;PB;SÃO MIGUEL DE TAIPU;5920;104;134;448;564;1452;1152;1146;490;297;133;2990;2930;0
22039;PB;SÃO SEBASTIÃO DE LAGOA DE ROÇA;8256;138;189;558;725;1706;1675;1848;789;469;159;4323;3933;0
22055;PB;SÃO SEBASTIÃO DO UMBUZEIRO;2834;44;66;189;256;596;484;647;315;170;67;1438;1396;0
22071;PB;SAPÉ;38960;282;587;2363;3380;8692;7816;8310;3537;2327;1658;20150;18800;10
22098;PB;SÃO VICENTE DO SERIDÓ;7964;145;186;676;805;1896;1423;1503;683;441;206;4077;3887;0
22110;PB;SERRA BRANCA;9559;95;132;545;757;1869;1747;2256;1101;722;335;5040;4519;0
22136;PB;SERRA DA RAIZ;2537;50;49;206;228;600;493;509;233;139;30;1263;1274;0
22152;PB;SERRA GRANDE;3170;75;88;240;332;763;590;593;282;144;63;1544;1626;0
22179;PB;SERRA REDONDA;6653;100;135;398;604;1464;1177;1427;605;422;319;3423;3230;0
22195;PB;SERRARIA;4786;84;82;355;478;1055;827;983;467;347;108;2434;2352;0
22217;PB;SOLÂNEA;22747;250;354;1418;1869;4857;4365;4758;2161;1583;1129;12184;10559;4
22233;PB;SOLEDADE;10328;88;165;712;898;2255;2113;2253;1005;618;221;5387;4941;0
22250;PB;SOUSA;43564;413;756;2721;3497;9428;9279;10105;4444;2337;582;23270;20294;0
22276;PB;SUMÉ;12143;116;181;734;982;2530;2326;2852;1338;802;281;6342;5801;0
22292;PB;TACIMA;7818;126;143;507;690;1678;1512;1566;693;557;345;3874;3943;1
22314;PB;TAPEROÁ;10176;138;203;698;895;2177;1857;2160;1088;690;269;5338;4838;0
22330;PB;TAVARES;11773;207;214;855;1214;2696;2142;2280;1097;708;358;6156;5617;0
22357;PB;TEIXEIRA;10262;150;210;737;922;2443;2044;2130;998;477;149;5451;4811;0
22373;PB;TRIUNFO;7598;134;117;460;697;1707;1306;1516;812;481;368;3894;3704;0
22390;PB;UIRAÚNA;11600;135;191;678;916;2470;1958;2517;1301;877;556;6134;5465;1
22411;PB;UMBUZEIRO;6809;106;119;478;723;1601;1113;1337;654;436;241;3476;3333;0
22438;PB;VÁRZEA;2336;41;51;125;169;496;459;537;244;170;44;1195;1141;0
