cod_municipio_tse;uf;nome_municipio;total_eleitores;f_16;f_17;f_18_20;f_21_24;f_25_34;f_35_44;f_45_59;f_60_69;f_70_79;f_sup_79;gen_feminino;gen_masculino;gen_nao_informado
41661;MG;ALTO CAPARAÓ;4186;36;56;240;352;938;825;982;443;209;105;2092;2088;6
41670;MG;BOTELHOS;12716;53;86;590;902;2446;2456;3250;1528;822;582;6350;6349;17
41688;MG;ANGELÂNDIA;6746;112;159;487;668;1693;1254;1250;553;350;220;3436;3301;9
41696;MG;BOTUMIRIM;5400;99;97;352;526;1256;915;1118;496;285;256;2566;2832;2
41700;MG;ARICANDUVA;4652;109;97;307;481;1077;822;944;390;252;173;2194;2427;31
41718;MG;BRASÍLIA DE MINAS;26616;241;358;1638;2448;5952;4954;5549;2486;1752;1234;13368;13221;27
41726;MG;BERIZAL;3850;71;78;245;374;942;721;796;360;179;83;1908;1940;2
41734;MG;BRÁS PIRES;4519;59;85;254;399;890;873;1132;477;266;84;2174;2345;0
41742;MG;BONITO DE MINAS;7839;132;185;618;800;1804;1317;1487;720;464;309;3738;4097;4
41750;MG;BRAÚNAS;4385;62;72;241;344;831;737;1060;479;380;179;2161;2217;7
41769;MG;BUGRE;4374;61;70;258;337;930;834;996;459;271;158;2157;2215;2
41777;MG;BRAZÓPOLIS;13040;45;105;674;1017;2485;2594;3137;1618;838;527;6422;6591;27
41785;MG;CABECEIRA GRANDE;5595;77;106;286;449;1129;1182;1380;597;281;108;2695;2891;9
41793;MG;BRUMADINHO;27444;163;277;1498;2257;5415;5365;7164;2946;1416;943;13739;13700;5
41807;MG;CAMPO AZUL;4017;69;95;277;408;903;692;797;391;254;131;1899;2116;2
41815;MG;BUENO BRANDÃO;8901;35;71;418;601;1640;1693;2305;1121;641;376;4342;4547;12
41823;MG;CANTAGALO;3941;56;74;232;408;985;728;766;382;205;105;1927;2014;0
41831;MG;BUENÓPOLIS;8692;61;101;483;767;1847;1647;1912;894;581;398;4300;4388;4
41840;MG;CATAS ALTAS;4622;23;54;277;365;979;1010;1127;422;234;131;2310;2301;11
